               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.024091,            0.047807,           0.0052457,             0.95234,             0.90947,             0.94602,              0.7332,            0.025826,            0.065585,            0.006345,           0.0048124,           0.0048124,           0.0048124
                 133,            0.023751,             0.04467,           0.0054199,              0.9484,             0.89434,             0.93857,             0.71628,            0.026515,             0.06676,           0.0063502,           0.0047728,           0.0047728,           0.0047728
                 134,            0.023532,            0.045791,           0.0051368,             0.94184,             0.89802,             0.93347,             0.71434,            0.026575,              0.0667,           0.0064237,           0.0047332,           0.0047332,           0.0047332
                 135,            0.023761,            0.046104,           0.0049994,             0.94057,             0.90624,             0.93405,              0.7139,            0.026799,            0.067557,           0.0059971,           0.0046936,           0.0046936,           0.0046936
                 136,            0.023317,            0.046247,           0.0047309,             0.94057,             0.91484,             0.94472,             0.71883,            0.026532,            0.065471,           0.0059682,            0.004654,            0.004654,            0.004654
                 137,             0.02293,            0.045098,           0.0049289,             0.94765,             0.90155,             0.94105,             0.71817,            0.026548,             0.06686,           0.0059141,           0.0046144,           0.0046144,           0.0046144
                 138,            0.023829,            0.046726,           0.0054526,             0.94932,             0.89718,             0.93089,             0.71622,            0.026502,            0.067985,           0.0060939,           0.0045748,           0.0045748,           0.0045748
                 139,            0.022898,            0.045297,           0.0047473,             0.95093,             0.90029,             0.93384,             0.71787,            0.026539,            0.066856,           0.0059442,           0.0045352,           0.0045352,           0.0045352
                 140,            0.023317,            0.045928,           0.0050723,             0.94702,             0.90587,             0.93641,             0.71026,             0.02686,            0.066925,           0.0062712,           0.0044956,           0.0044956,           0.0044956
                 141,             0.02292,            0.046289,            0.004933,             0.94621,             0.90764,             0.93191,             0.71362,            0.026376,            0.067293,           0.0061852,            0.004456,            0.004456,            0.004456
                 142,            0.022793,            0.044684,           0.0050796,             0.95173,              0.9029,             0.93794,             0.70601,            0.026888,            0.068048,           0.0060351,           0.0044164,           0.0044164,           0.0044164
                 143,             0.02269,            0.045077,           0.0045899,             0.95784,             0.89665,             0.93607,             0.70753,            0.027016,             0.06871,           0.0057471,           0.0043768,           0.0043768,           0.0043768
                 144,            0.023098,            0.046467,           0.0050773,             0.95373,             0.90913,             0.94181,             0.72264,            0.026422,            0.067226,           0.0056893,           0.0043372,           0.0043372,           0.0043372
                 145,            0.022708,            0.044517,           0.0050348,             0.95493,             0.89825,               0.937,             0.71776,            0.026273,             0.06771,           0.0058991,           0.0042976,           0.0042976,           0.0042976
                 146,            0.022899,            0.046722,           0.0050306,              0.9531,             0.90204,             0.93836,             0.72641,            0.025852,             0.06659,           0.0059368,            0.004258,            0.004258,            0.004258
                 147,            0.022817,            0.045926,            0.005239,             0.95221,             0.90725,             0.94014,             0.72221,            0.026351,            0.067909,           0.0058252,           0.0042184,           0.0042184,           0.0042184
                 148,            0.022598,            0.043966,           0.0046935,             0.95884,             0.90417,             0.93842,              0.7206,            0.026155,            0.068343,           0.0056551,           0.0041788,           0.0041788,           0.0041788
